"","V1","V2","V3","V4","V5"
"1",39.2337995306344,50.3548965462288,59.8170940835155,58.5498969833911,57.4198973603648
"2",52.9945600319948,58.9137444493282,60.456049886353,62.5879413506389,63.4903146348694
"3",60.1989678711423,57.587038549667,53.1639509468102,58.5477584718109,51.3952308082511
"4",57.9279835862826,52.6862720244241,51.397075296331,51.1632886325863,46.7369943054988
"5",57.7798281993619,58.0267862546656,43.1717353324501,55.2290598498132,36.6568540760648
