"","V1","V2","V3","V4","V5"
"1",37.1144749856093,45.5120243177915,50.0398704920461,49.909789176332,49.4098734476931
"2",33.2587753285644,36.5273012223225,35.9871726243756,31.3452922144893,34.815730017634
"3",26.2199289027118,23.7443550020954,20.3578744211592,18.5908183408197,21.1281399645509
"4",10.983462029013,8.84131575650224,8.12243378466208,7.18468800656876,9.98769394349339
"5",-8.09392161615316,-7.91392556399609,-8.3878565471814,-7.04677453005242,-0.933549494148354
